pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
96,2.249312744140625,74.5,1.5394434517621989,0.5687121866897148,41.108647450110865,658,1030,1688
96,2.249312744140625,75.0,1.5910484492778778,0.5652549697493517,40.589800443458984,654,1017,1671
96,2.249312744140625,75.5,1.637551926970482,0.5652549697493517,40.19068736141907,654,1007,1661
96,2.249312744140625,76.0,1.6867225074768064,0.564390665514261,40.0709534368071,653,1004,1657
96,2.249312744140625,76.5,1.7353397941589357,0.5617977528089888,39.91130820399113,650,1000,1650
96,2.249312744140625,77.0,1.789190582036973,0.5566119273984442,39.35254988913526,644,986,1630
96,2.249312744140625,77.5,1.845455855131149,0.5522904062229905,38.51441241685144,639,965,1604
96,2.249312744140625,78.0,1.907536187171936,0.5522904062229905,37.71618625277162,639,945,1584
96,2.249312744140625,78.5,1.968847541213037,0.550561797752809,37.15742793791575,637,931,1568
96,2.249312744140625,79.0,2.030156440734863,0.5479688850475367,36.43902439024391,634,913,1547
96,2.249312744140625,79.5,2.1054047334194186,0.543647363872083,35.68070953436808,629,894,1523
96,2.249312744140625,80.0,2.1719389438629153,0.5427830596369922,35.04212860310422,628,878,1506
96,2.249312744140625,80.5,2.2400103437900545,0.5427830596369922,34.32372505543238,628,860,1488
96,2.249312744140625,81.0,2.3093816184997573,0.5419187554019015,33.40576496674058,627,837,1464
96,2.249312744140625,81.5,2.389580998420715,0.5427830596369922,32.527716186252775,628,815,1443
96,2.249312744140625,82.0,2.465525913238525,0.5367329299913569,31.68957871396896,621,794,1415
96,2.249312744140625,82.5,2.550545418262481,0.5358686257562663,30.811529933481154,620,772,1392
96,2.249312744140625,83.0,2.642178962230681,0.533275713050994,29.733924611973396,617,745,1362
96,2.249312744140625,83.5,2.743435935974121,0.5315471045808124,29.135254988913527,615,730,1345
96,2.249312744140625,84.0,2.838485832214352,0.5324114088159032,27.898004434589804,616,699,1315
96,2.249312744140625,84.5,2.9505861079692837,0.5298184961106309,27.299334811529935,613,684,1297
96,2.249312744140625,85.0,3.0633385419845585,0.5246326707000865,26.66075388026608,607,668,1275
96,2.249312744140625,85.5,3.188520919084548,0.5229040622299049,25.782705099778273,605,646,1251
96,2.249312744140625,86.0,3.3199927473068236,0.5185825410544511,24.904656319290467,600,624,1224
96,2.249312744140625,86.5,3.461715782880787,0.5142610198789974,24.465631929046566,595,613,1208
96,2.249312744140625,87.0,3.611596016883839,0.5056179775280899,23.58758314855876,585,591,1176
96,2.249312744140625,87.5,3.757173776626587,0.4961106309420916,22.82926829268293,574,572,1146
96,2.249312744140625,88.0,3.9160948753356952,0.4909248055315471,22.43015521064302,568,562,1130
96,2.249312744140625,88.5,4.093383531570432,0.48314606741573035,21.79157427937916,559,546,1105
96,2.249312744140625,89.0,4.248846001625061,0.4788245462402766,21.552106430155213,554,540,1094
96,2.249312744140625,89.5,4.422906408309941,0.46845289541918755,20.674057649667407,542,518,1060
96,2.249312744140625,90.0,4.612645578384398,0.46240276577355227,20.235033259423506,535,507,1042
96,2.249312744140625,90.5,4.830001890659335,0.445980985306828,19.556541019955656,516,490,1006
96,2.249312744140625,91.0,5.0861229276657305,0.4278305963699222,18.798226164079825,495,471,966
96,2.249312744140625,91.5,5.32815319776535,0.4140017286084702,18.23946784922395,479,457,936
96,2.249312744140625,92.0,5.616868019104008,0.39671564390665515,17.60088691796009,459,441,900
96,2.249312744140625,92.5,5.945296394824982,0.3811581676750216,16.88248337028825,441,423,864
96,2.249312744140625,93.0,6.349316420555114,0.3595505617977528,16.323725055432373,416,409,825
96,2.249312744140625,93.5,6.733911137580873,0.34312878133102853,15.725055432372507,397,394,791
96,2.249312744140625,94.0,7.210405616760242,0.3292999135695765,15.086474501108649,381,378,759
96,2.249312744140625,94.5,7.767701828479767,0.31374243733794294,14.607538802660756,363,366,729
